ID_author,AU_ID_scopus,full_name,affiliation
862,57398185100,Gueddari A.,Universidad de Castilla-La Mancha
863,57190977818,Martínez del Horno M.,Universidad de Castilla-La Mancha
864,57214777225,Cifuentes-García C.,Universidad de Castilla-La Mancha
865,57209747105,Sánchez-Cifo M.A.,Universidad de Castilla-La Mancha
866,57278879300,Montañana R.,Universidad de Castilla-La Mancha
867,57961128100,Pérez-Piqueras V.,Universidad de Castilla-La Mancha
868,57961342800,López P.B.,Universidad de Castilla-La Mancha
869,58028557700,Villa L.,Universidad de Castilla-La Mancha
870,58028307900,Dobrescu C.C.,Universidad de Castilla-La Mancha
871,25646572600,Julian-Iranzo P.,Universidad de Castilla-La Mancha
872,57745515300,Pretel E.,Universidad de Castilla-La Mancha
873,57210321333,Moya A.,Universidad de Castilla-La Mancha
874,57440005400,Jimenez-Linares L.,Universidad de Castilla-La Mancha
875,36450165800,Angulo E.,Universidad de Castilla-La Mancha
876,57217345484,Muñoz-Valero D.,Universidad de Castilla-La Mancha
877,57204470677,Macías A.,Universidad de Castilla-La Mancha
878,58035826600,Muñoz D.,Universidad de Castilla-La Mancha
879,57913408300,Palomino-Gomez P.,Universidad de Castilla-La Mancha
880,57031952000,Romero-Córdoba R.,Universidad de Castilla-La Mancha
881,57031968500,Ángel Olivas J.,Universidad de Castilla-La Mancha
882,57031861800,Alonso-Gómez F.,Universidad de Castilla-La Mancha
883,55819966600,Jose J.I.S.,Universidad de Castilla-La Mancha
884,8438124500,De Dios J.J.,Universidad de Castilla-La Mancha
885,56495617000,Fernández-Caballer A.,Universidad de Castilla-La Mancha
886,57204298479,Vergara M.,Universidad de Castilla-La Mancha
887,55755872700,Arias E.,Universidad de Castilla-La Mancha
888,55975238400,Cazorla D.,Universidad de Castilla-La Mancha
889,36171132600,Rodríguez-Sánchez R.,Universidad de Castilla-La Mancha
890,13106098400,Fernández-Escribano G.,Universidad de Castilla-La Mancha
891,37048834500,Moreno-Rivera J.M.,Universidad de Castilla-La Mancha
892,57215517228,Martínez D.,Universidad de Castilla-La Mancha
893,42962484800,Valero-Lara P.,Universidad de Castilla-La Mancha
894,57206144139,Díaz P.,Universidad de Castilla-La Mancha
895,57196865773,Galindo R.,Universidad de Castilla-La Mancha
896,36662246000,Herrera M.,Universidad de Castilla-La Mancha
897,36170269100,Corrales-García A.,Universidad de Castilla-La Mancha
898,56390648000,Martínez J.,Universidad de Castilla-La Mancha
899,24495567800,Hernández A.,Universidad de Castilla-La Mancha
900,55462428200,Martínez A.,Universidad de Castilla-La Mancha
901,16300645900,Buendía I.M.,Universidad de Castilla-La Mancha
902,6701401528,Casado R.,Universidad de Castilla-La Mancha
903,23398501100,Sorokin L.,Universidad de Castilla-La Mancha
904,23393378800,Martínez-Vicente A.,Universidad de Castilla-La Mancha
905,13609887200,García P.J.,Universidad de Castilla-La Mancha
906,57189051498,Quiles F.J.,Universidad de Castilla-La Mancha
907,7402193524,Martínez R.,Universidad de Castilla-La Mancha
908,57212951987,Sánchez C.,Universidad de Castilla-La Mancha
909,57209018213,Montesinos J.,Universidad de Castilla-La Mancha
910,55879516200,Cuartero F.,Universidad de Castilla-La Mancha
911,24339513600,Rojo T.,Universidad de Castilla-La Mancha
912,6602392421,Córcoles J.E.,Universidad de Castilla-La Mancha
913,22434454800,Villalobos J.E.,Universidad de Castilla-La Mancha
914,56970216100,Fernández J.,Universidad de Castilla-La Mancha
915,7005122421,del Castillo E.,Universidad de Castilla-La Mancha
916,35078844200,Pérez Lamancha B.,Universidad de Castilla-La Mancha
917,55295646300,García-Muñoz L.,Universidad de Castilla-La Mancha
918,55043087500,Reales Mateo P.,Universidad de Castilla-La Mancha
919,55305693300,Picornell Buendía M.R.,Universidad de Castilla-La Mancha
920,7003991069,De Juan Valero J.A.,Universidad de Castilla-La Mancha
921,54395150900,Fdez-Viñas E.,Universidad de Castilla-La Mancha
922,36631765700,Ferreira-Satler M.,Universidad de Castilla-La Mancha
923,54396051400,Saavedra N.,Universidad de Castilla-La Mancha
924,57195363540,Hernández J.,Universidad de Castilla-La Mancha
925,30267620200,Gallardo-Casero J.,Universidad de Castilla-La Mancha
926,37860995400,Arraez Jarque O.,Universidad de Castilla-La Mancha
927,35093429900,Solana-Cipres C.,Universidad de Castilla-La Mancha
928,7004240703,Herrera-Viedma E.,Universidad de Castilla-La Mancha
929,36918918100,Ruiz-Morilla J.,Universidad de Castilla-La Mancha
930,23008155000,González C.,Universidad de Castilla-La Mancha
931,23011635400,Delicado J.,Universidad de Castilla-La Mancha
932,6602291628,Delicado F.M.,Universidad de Castilla-La Mancha
933,14038365000,Villaón J.,Universidad de Castilla-La Mancha
934,7003623362,Cuenca P.,Universidad de Castilla-La Mancha
935,13405141400,Villalón J.,Universidad de Castilla-La Mancha
936,14046203200,Rios S.,Universidad de Castilla-La Mancha
937,56976479000,Garrido A.,Universidad de Castilla-La Mancha
938,35751200800,De La Mata J.,Universidad de Castilla-La Mancha
939,35878538600,Ruiz G.,Universidad de Castilla-La Mancha
940,7102616640,Ortega M.,Universidad de Castilla-La Mancha
941,56970508400,Sanz J.,Universidad de Castilla-La Mancha
942,56970546300,Flores J.,Universidad de Castilla-La Mancha
943,55150774500,Hernando M.,Universidad de Castilla-La Mancha
944,55175680100,Núñez P.J.,Universidad de Castilla-La Mancha
945,55150963700,Trujillo R.,Universidad de Castilla-La Mancha
946,57214407405,García E.,Universidad de Castilla-La Mancha
947,6603262309,Tarjuelo J.,Universidad de Castilla-La Mancha
948,8696301900,Domínguez A.,Universidad de Castilla-La Mancha
949,15019678600,Robles-Gómez A.,Universidad de Castilla-La Mancha
950,55879372600,Gómez-Gómez L.,Universidad de Castilla-La Mancha
951,35607051100,Rubio A.,Universidad de Castilla-La Mancha
952,57219783956,Pardo J.,Universidad de Castilla-La Mancha
953,55779686100,Jiménez F.,Universidad de Castilla-La Mancha
954,25959828800,Blázquez S.,Universidad de Castilla-La Mancha
955,36486058500,Mata F.,Universidad de Castilla-La Mancha
956,55652072600,Tejero J.,Universidad de Castilla-La Mancha
957,56251169100,Bermejo P.,Universidad de Castilla-La Mancha
958,8948919900,Delaossa L.,Universidad de Castilla-La Mancha
959,8863712600,Flores M.J.,Universidad de Castilla-La Mancha
960,36717600600,Jiménez-Picazo A.,Universidad de Castilla-La Mancha
961,36718056100,Revuelta-Martínez A.,Universidad de Castilla-La Mancha
962,24069088000,Ortiz D.,Universidad de Castilla-La Mancha
963,55873292300,Arias J.,Universidad de Castilla-La Mancha
964,55818580500,Molina D.,Universidad de Castilla-La Mancha
965,55032190600,Martínez A.,Universidad de Castilla-La Mancha
966,25633627900,Alonso-Barba J.,Universidad de Castilla-La Mancha
967,55617676700,Nielsen J.D.,Universidad de Castilla-La Mancha
968,26768453100,Vallejo-Fernandez D.,Universidad de Castilla-La Mancha
969,7006718116,Roldán M.,Universidad de Castilla-La Mancha
970,35309848000,Castillo R.,Universidad de Castilla-La Mancha
971,55780312400,Femández-Nohales P.,Universidad de Castilla-La Mancha
972,55519898700,Navarro J.,Universidad de Castilla-La Mancha
973,36623625300,De La Guía E.,Universidad de Castilla-La Mancha
974,26435262800,Fardoun H.,Universidad de Castilla-La Mancha
975,23398789300,Tesonero R.,Universidad de Castilla-La Mancha
976,15021423700,Tobarra M.,Universidad de Castilla-La Mancha
977,7003577076,García-Consuegra J.D.,Universidad de Castilla-La Mancha
978,55270423400,Mota N.,Universidad de Castilla-La Mancha
979,7404932204,Martín A.,Universidad de Castilla-La Mancha
980,8563661700,Moreno-Lara B.,Universidad de Castilla-La Mancha
981,25653318200,Rodríguez A.M.,Universidad de Castilla-La Mancha
982,6603719104,Jalón F.A.,Universidad de Castilla-La Mancha
983,55143949100,Solana M.,Universidad de Castilla-La Mancha
984,57197203864,De la Morena G.,Universidad de Castilla-La Mancha
985,55175842400,Durá G.,Universidad de Castilla-La Mancha
986,57210332508,Carriõn M.C.,Universidad de Castilla-La Mancha
987,56760507100,Villanueva F.,Universidad de Castilla-La Mancha
988,7003521998,Albaladejo J.,Universidad de Castilla-La Mancha
989,7003770116,Landete-Castillejos T.,Universidad de Castilla-La Mancha
990,7006894372,Gallego L.,Universidad de Castilla-La Mancha
991,44061975900,Velencoso M.M.,Universidad de Castilla-La Mancha
992,56789566600,Serrano A.,Universidad de Castilla-La Mancha
993,57197679826,Alcázar Á.,Universidad de Castilla-La Mancha
994,55113245600,Abellán C.,Universidad de Castilla-La Mancha
995,6602144104,Carrillo-Hermosilla F.,Universidad de Castilla-La Mancha
996,56033654600,Hernández J.A.,Universidad de Castilla-La Mancha
997,55830931300,Sáez-Gallego N.M.,Universidad de Castilla-La Mancha
998,50860934500,Andújar-Muñoz F.J.,Universidad de Castilla-La Mancha
999,53880804100,Villar-Ortiz J.A.,Universidad de Castilla-La Mancha
1000,23969852900,García X.d.T.,Universidad de Castilla-La Mancha
1001,6505487326,Roncero-Sánchez P.,Universidad de Castilla-La Mancha
1002,7006720580,Monteagudo J.M.,Universidad de Castilla-La Mancha
1003,57225968954,González R.,Universidad de Castilla-La Mancha
1004,57212740931,Expósito A.J.,Universidad de Castilla-La Mancha
1005,55783372000,Ruiz-Díez V.,Universidad de Castilla-La Mancha
1006,57194593028,Fernández-Blanco R.,Universidad de Castilla-La Mancha
1007,55624950600,Chocoteco J.,Universidad de Castilla-La Mancha
1008,35547093600,Feliu V.,Universidad de Castilla-La Mancha
1009,36608048100,González-Víllora S.,Universidad de Castilla-La Mancha
1010,8976325600,García-López L.M.,Universidad de Castilla-La Mancha
1011,55392009700,Martínez J.,Universidad de Castilla-La Mancha
1012,57147441000,Aznar S.,Universidad de Castilla-La Mancha
1013,54783034100,Martínez-González A.,Universidad de Castilla-La Mancha
1014,35492335300,Calvo G.F.,Universidad de Castilla-La Mancha
1015,7004060726,Pérez-García V.M.,Universidad de Castilla-La Mancha
1016,35784034000,Amo-Salas M.,Universidad de Castilla-La Mancha
1017,7006166502,Notario A.,Universidad de Castilla-La Mancha
1018,37761756000,Licón C.C.,Universidad de Castilla-La Mancha
1019,6603455721,Berruga M.I.,Universidad de Castilla-La Mancha
1020,6507913315,Gómez-Alonso S.,Universidad de Castilla-La Mancha
1021,55919617300,Hermosín-Gutiérrez I.,Universidad de Castilla-La Mancha
1022,36195414400,Castro-Osma J.,Universidad de Castilla-La Mancha
1023,8613316700,Alonso-Moreno C.,Universidad de Castilla-La Mancha
1024,6602658893,Lara-Sánchez A.,Universidad de Castilla-La Mancha
1025,6506302047,Sánchez-Barba L.,Universidad de Castilla-La Mancha
1026,56830426900,Cappelli J.,Universidad de Castilla-La Mancha
1027,57196033237,Gambin P.,Universidad de Castilla-La Mancha
1028,55889316600,Durán G.M.,Universidad de Castilla-La Mancha
1029,6603328072,Contento A.M.,Universidad de Castilla-La Mancha
1030,54882449200,Bonet-Ponce L.,Universidad de Castilla-La Mancha
1031,55364954000,Saez-Atienzar S.,Universidad de Castilla-La Mancha
1032,57204488079,da Casa C.,Universidad de Castilla-La Mancha
1033,55971677900,Galindo M.F.,Universidad de Castilla-La Mancha
1034,24462536000,Márquez-Segovia I.,Universidad de Castilla-La Mancha
1035,6506133800,Fernández-Galán R.,Universidad de Castilla-La Mancha
1036,6602929821,García-Yuste S.,Universidad de Castilla-La Mancha
1037,56537744700,Gil J.,Universidad de Castilla-La Mancha
1038,16310545000,San Martín I.,Universidad de Castilla-La Mancha
1039,56674685400,Plaza-Oliver M.,Universidad de Castilla-La Mancha
1040,57197724798,Baranda J.F.S.D.,Universidad de Castilla-La Mancha
1041,12239577300,Rodríguez Robledo V.,Universidad de Castilla-La Mancha
1042,6506139123,Castro-Vázquez L.,Universidad de Castilla-La Mancha
1043,25028123000,Lozano M.V.,Universidad de Castilla-La Mancha
1044,14519630700,Santander-Ortega M.J.,Universidad de Castilla-La Mancha
1045,24554125000,Bravo I.,Universidad de Castilla-La Mancha
1046,6701713408,Lõpez-Solera I.,Universidad de Castilla-La Mancha
1047,57192786816,Albaladejo J.,Universidad de Castilla-La Mancha
1048,37120296600,Guillén-Flores J.,Universidad de Castilla-La Mancha
1049,38661540100,Moro A.,Universidad de Castilla-La Mancha
1050,55347317800,Librán C.,Universidad de Castilla-La Mancha
1051,25027596200,Gómez M.V.,Universidad de Castilla-La Mancha
1052,35305622800,Sánchez R.,Universidad de Castilla-La Mancha
1053,55397782700,Santaella M.,Universidad de Castilla-La Mancha
1054,6602873381,Higueras P.L.,Universidad de Castilla-La Mancha
1055,12244675400,Esbrí J.M.,Universidad de Castilla-La Mancha
1056,7003984885,Oyarzun R.,Universidad de Castilla-La Mancha
1057,55506111100,Medina-Trillo C.,Universidad de Castilla-La Mancha
1058,8578460900,Sánchez-Sánchez F.,Universidad de Castilla-La Mancha
1059,8578461300,Aroca-Aguilar J.D.,Universidad de Castilla-La Mancha
1060,56295044800,Ferre-Fernández J.J.,Universidad de Castilla-La Mancha
1061,55270327500,De Moya-Pinilla M.,Universidad de Castilla-La Mancha
1062,56503945000,Flores-Cuadrado A.,Universidad de Castilla-La Mancha
1063,56375656300,González S.,Universidad de Castilla-La Mancha
1064,57199994542,Jiménez E.,Universidad de Castilla-La Mancha
1065,7004133811,Cassinello J.,Universidad de Castilla-La Mancha
1066,57645322400,López C.,Universidad de Castilla-La Mancha
1067,36893268900,Conde A.,Universidad de Castilla-La Mancha
1068,56624698300,Cruzado B.,Universidad de Castilla-La Mancha
1069,6603544069,Fandos R.,Universidad de Castilla-La Mancha
1070,7402668814,Ruiz M.J.,Universidad de Castilla-La Mancha
1071,57225414097,Fernández S.G.M.,Universidad de Castilla-La Mancha
1072,56000089000,Delgado M.L.L.,Universidad de Castilla-La Mancha
1073,57117979700,Cejudo J.,Universidad de Castilla-La Mancha
1074,57189002690,López-Delgado M.L.,Universidad de Castilla-La Mancha
1075,57189002489,Rubio M.J.,Universidad de Castilla-La Mancha
1076,57008194500,Torrero E.,Universidad de Castilla-La Mancha
1077,56346578500,Sanz D.,Universidad de Castilla-La Mancha
1078,57007832300,Arroyo M.N.,Universidad de Castilla-La Mancha
1079,55340382100,Vila-Maldonado S.,Universidad de Castilla-La Mancha
1080,55339954700,Gallego N.M.S.,Universidad de Castilla-La Mancha
1081,55860113800,Tendero P.,Universidad de Castilla-La Mancha
1082,56902745400,Ródenas J.,Universidad de Castilla-La Mancha
1083,56417001900,García M.,Universidad de Castilla-La Mancha
1084,56622406400,De Pablo J.D.S.,Universidad de Castilla-La Mancha
1085,57197777275,Hernández F.,Universidad de Castilla-La Mancha
1086,36663157100,Villasalero M.,Universidad de Castilla-La Mancha
1087,55864880400,Cuevas R.,Universidad de Castilla-La Mancha
1088,56622218400,Muñoz R.M.,Universidad de Castilla-La Mancha
1089,55600923000,Fernández-Bustos J.,Universidad de Castilla-La Mancha
1090,55241700800,González-Martí I.,Universidad de Castilla-La Mancha
1091,55963110300,Bouri M.,Universidad de Castilla-La Mancha
1092,55780235700,Cano-Cuenca N.,Universidad de Castilla-La Mancha
1093,7003771987,Sánchez-Reyes J.,Universidad de Castilla-La Mancha
1094,57221973600,Martínez F.,Universidad de Castilla-La Mancha
1095,7102092046,Domínguez R.,Universidad de Castilla-La Mancha
1096,57014769800,Carrión M.,Universidad de Castilla-La Mancha
1097,55566210800,Jiménez-Márquez F.,Universidad de Castilla-La Mancha
1098,6505963016,López-Fidalgo J.,Universidad de Castilla-La Mancha
1099,57190764527,Díaz I.,Universidad de Castilla-La Mancha
1100,57214307088,Martínez A.,Universidad de Castilla-La Mancha
1101,57193233946,Sánchez-Rojas J.L.,Universidad de Castilla-La Mancha
1102,57015467100,Yáñez-Araque B.,Universidad de Castilla-La Mancha
1103,44061352300,Lucas-Torres C.,Universidad de Castilla-La Mancha
1104,57191954300,Lorente A.,Universidad de Castilla-La Mancha
1105,7402632312,Moreno A.,Universidad de Castilla-La Mancha
1106,57191833503,Muñoz M.,Universidad de Castilla-La Mancha
1107,55585190700,Aguilar M.,Universidad de Castilla-La Mancha
1108,55860351000,Hernandez J.,Universidad de Castilla-La Mancha
1109,57191529894,Hidalgo F.,Universidad de Castilla-La Mancha
1110,23480305600,Serrano M.P.,Universidad de Castilla-La Mancha
1111,55960707800,Alonso-Azcárate J.,Universidad de Castilla-La Mancha
1112,15923790100,Rodríguez-Castellanos L.,Universidad de Castilla-La Mancha
1113,57031421700,Moreno V.,Universidad de Castilla-La Mancha
1114,57190966067,Rubio F.,Universidad de Castilla-La Mancha
1115,57190969620,Julia Flores M.,Universidad de Castilla-La Mancha
1116,57189346665,Izarra I.,Universidad de Castilla-La Mancha
1117,57190245354,Soriano J.,Universidad de Castilla-La Mancha
1118,55712374000,Martínez J.,Universidad de Castilla-La Mancha
1119,7003958200,Tejeda J.,Universidad de Castilla-La Mancha
1120,26534688200,Moral M.,Universidad de Castilla-La Mancha
1121,36143808600,Garzon A.,Universidad de Castilla-La Mancha
1122,7003888077,Tolosa J.,Universidad de Castilla-La Mancha
1123,7004120317,Barbero A.,Universidad de Castilla-La Mancha
1124,7006712831,Nava E.,Universidad de Castilla-La Mancha
1125,57065821900,Garcia-Moreno M.,Universidad de Castilla-La Mancha
1126,7801414322,Garcia-Sevilla F.,Universidad de Castilla-La Mancha
1127,57204594206,Molina-Alarcon M.,Universidad de Castilla-La Mancha
1128,6504124650,Amo-Saus M.L.,Universidad de Castilla-La Mancha
1129,57188859963,Bonet-Fernández J.M.,Universidad de Castilla-La Mancha
1130,15519503600,Teresa Baeza-Romero M.,Universidad de Castilla-La Mancha
1131,6506264240,Martínez-Lorca M.,Universidad de Castilla-La Mancha
1132,55106244000,Camacho V.L.,Universidad de Castilla-La Mancha
1133,57192700577,Brea Lujan V.M.,Universidad de Castilla-La Mancha
1134,16245546000,Nieto M.,Universidad de Castilla-La Mancha
1135,57191749500,Medina G.,Universidad de Castilla-La Mancha
1136,57190745135,Vilaplana J.G.,Universidad de Castilla-La Mancha
1137,57172075500,Ros L.,Universidad de Castilla-La Mancha
1138,55574122850,Sanchez L.,Universidad de Castilla-La Mancha
1139,55324655100,Pacheco-Liñán P.,Universidad de Castilla-La Mancha
1140,7006483197,Rodríguez-López J.,Universidad de Castilla-La Mancha
1141,7004817772,García-Martínez J.,Universidad de Castilla-La Mancha
1142,57189664689,Fernández-Yáñez P.,Universidad de Castilla-La Mancha
1143,57200871251,Castillo-Cara M.,Universidad de Castilla-La Mancha
1144,57190973928,Luján V.M.B.,Universidad de Castilla-La Mancha
1145,56516572000,Catalán L.,Universidad de Castilla-La Mancha
1146,56026226500,Díaz-Honrubia A.,Universidad de Castilla-La Mancha
1147,56397124900,Cebrián-Márquez G.,Universidad de Castilla-La Mancha
1148,26434242200,González-Corrochano B.,Universidad de Castilla-La Mancha
1149,35746820900,Navarro Bravo B.,Universidad de Castilla-La Mancha
1150,57190256062,Ros Segura L.,Universidad de Castilla-La Mancha
1151,55925561600,Bueno A.,Universidad de Castilla-La Mancha
1152,57204242084,Marín M.,Universidad de Castilla-La Mancha
1153,57055112900,Calvo F.,Universidad de Castilla-La Mancha
1154,57201843924,Sánchez J.,Universidad de Castilla-La Mancha
1155,24482300200,Roncero J.,Universidad de Castilla-La Mancha
1156,57191346339,Rabadán A.,Universidad de Castilla-La Mancha
1157,57188581415,Merlo E.,Universidad de Castilla-La Mancha
1158,6508142025,Úbeda J.,Universidad de Castilla-La Mancha
1159,55321820700,Sánchez de Pablo J.,Universidad de Castilla-La Mancha
1160,57190442079,Salinero Y.,Universidad de Castilla-La Mancha
1161,57188812472,Adelantado C.,Universidad de Castilla-La Mancha
1162,6507906565,Rodríguez-Fariñas N.,Universidad de Castilla-La Mancha
1163,6602927521,Rodríguez Martín-Doimeadios R.C.,Universidad de Castilla-La Mancha
1164,57189331235,Cantabrana R.,Universidad de Castilla-La Mancha
1165,55248140000,Honrado M.,Universidad de Castilla-La Mancha
1166,23974472900,Catala A.,Universidad de Castilla-La Mancha
1167,57188855267,Orengo-Valverde J.J.,Universidad de Castilla-La Mancha
1168,36662318900,Martínez-Romero A.,Universidad de Castilla-La Mancha
1169,36088767200,Donate M.J.,Universidad de Castilla-La Mancha
1170,7006273729,Vergara G.,Universidad de Castilla-La Mancha
1171,57113608700,Mencía R.,Universidad de Castilla-La Mancha
1172,57125702000,Acevedo A.,Universidad de Castilla-La Mancha
1173,6506070446,Peñalvo G.,Universidad de Castilla-La Mancha
1174,54944760700,Callado C.,Universidad de Castilla-La Mancha
1175,57188631611,Latorre J.,Universidad de Castilla-La Mancha
1176,22033553200,Ancillo V.,Universidad de Castilla-La Mancha
1177,54079619900,Gómez R.,Universidad de Castilla-La Mancha
1178,56985543700,Pacheco C.,Universidad de Castilla-La Mancha
1179,57358886000,Abián-Vicén J.,Universidad de Castilla-La Mancha
1180,56868487600,Monsalve V.,Universidad de Castilla-La Mancha
1181,57193606854,Cordente-Mesas D.,Universidad de Castilla-La Mancha
1182,57193095678,Moreno J.,Universidad de Castilla-La Mancha
1183,55552580300,Pastor-Vicedo J.C.,Universidad de Castilla-La Mancha
1184,56157525400,Gil-Madrona P.,Universidad de Castilla-La Mancha
1185,24336096900,Sáez-Martínez F.J.,Universidad de Castilla-La Mancha
1186,56896336400,Montero-Rama M.,Universidad de Castilla-La Mancha
1187,7401770138,Ramos A.,Universidad de Castilla-La Mancha
1188,6701860506,Villaseñor E.,Universidad de Castilla-La Mancha
1189,57191223298,Fernández L.,Universidad de Castilla-La Mancha
1190,55232569400,Rodríguez J.,Universidad de Castilla-La Mancha
1191,56626107000,Ortiz de Elguea-Culebras G.,Universidad de Castilla-La Mancha
1192,6603354307,Sánchez-Vioque R.,Universidad de Castilla-La Mancha
1193,7003605044,Santana-Méridas O.,Universidad de Castilla-La Mancha
1194,35082354300,Martínez-Ferrer J.,Universidad de Castilla-La Mancha
1195,57190026867,Moreno-Blázquez S.,Universidad de Castilla-La Mancha
1196,57221379066,Salgado M.,Universidad de Castilla-La Mancha
1197,57188700290,Cozar A.,Universidad de Castilla-La Mancha
1198,57188700659,Garijo P.,Universidad de Castilla-La Mancha
1199,56182171800,Masia M.,Universidad de Castilla-La Mancha
1200,15842056600,Masia J.,Universidad de Castilla-La Mancha
1201,26641665500,Alañón M.E.,Universidad de Castilla-La Mancha
1202,6701703244,Pérez-Coello M.S.,Universidad de Castilla-La Mancha
1203,6506564523,Díaz-Maroto M.C.,Universidad de Castilla-La Mancha
1204,47062205600,Santos M.A.,Universidad de Castilla-La Mancha
1205,56091722000,Febrero F.,Universidad de Castilla-La Mancha
1206,56913425900,Perez-Dolz L.,Universidad de Castilla-La Mancha
1207,36650206200,Castro M.,Universidad de Castilla-La Mancha
1208,57200625672,Rodriguez-Gil G.,Universidad de Castilla-La Mancha
1209,57194039380,González-Arteaga J.,Universidad de Castilla-La Mancha
1210,57194022757,Villaseca-González N.,Universidad de Castilla-La Mancha
1211,57195314899,Bentahir Y.,Universidad de Castilla-La Mancha
1212,57912237200,Elmarhoum S.,Universidad de Castilla-La Mancha
1213,15751742400,Payo I.,Universidad de Castilla-La Mancha
1214,57210720602,Caño E.,Universidad de Castilla-La Mancha
1215,57194588321,Fernández-Bravo J.,Universidad de Castilla-La Mancha
1216,57193817083,de Andrés F.,Universidad de Castilla-La Mancha
1217,56717637600,Moreno-Maroto J.M.,Universidad de Castilla-La Mancha
1218,57194855556,Martínez-Navarro A.,Universidad de Castilla-La Mancha
1219,16028645900,Garcia-Higuera A.,Universidad de Castilla-La Mancha
1220,24375996300,Casas A.,Universidad de Castilla-La Mancha
1221,57195574258,Baringo A.,Universidad de Castilla-La Mancha
1222,6604062380,Criado-Álvarez J.J.,Universidad de Castilla-La Mancha
1223,56652448500,González González J.,Universidad de Castilla-La Mancha
1224,57194039421,Albertos-Marco J.C.,Universidad de Castilla-La Mancha
1225,57194943676,Corps Ricardo A.,Universidad de Castilla-La Mancha
1226,57105957000,Guzmán Bernardo F.,Universidad de Castilla-La Mancha
1227,57193958244,Martínez-Iniesta M.,Universidad de Castilla-La Mancha
1228,55999407400,Martín Conty J.L.,Universidad de Castilla-La Mancha
1229,57194146300,Gracia E.,Universidad de Castilla-La Mancha
1230,57192717713,Moreno-Garcia A.,Universidad de Castilla-La Mancha
1231,16836799500,López Antón R.,Universidad de Castilla-La Mancha
1232,6601978150,De Toro J.A.,Universidad de Castilla-La Mancha
1233,6507544473,Normile P.S.,Universidad de Castilla-La Mancha
1234,7003915554,Muniz P.,Universidad de Castilla-La Mancha
1235,7004174929,Riveiro J.M.,Universidad de Castilla-La Mancha
1236,14068560800,Caminero M.,Universidad de Castilla-La Mancha
1237,35229100800,García-Plaza E.,Universidad de Castilla-La Mancha
1238,55556639800,Peñaranda J.Á.,Universidad de Castilla-La Mancha
1239,57211122848,Gómez-Cantó C.,Universidad de Castilla-La Mancha
1240,56063267200,Cano E.L.,Universidad de Castilla-La Mancha
1241,57194406516,Sánchez-Herrera E.A.,Universidad de Castilla-La Mancha
1242,14627870300,Verastegui-Rayo D.,Universidad de Castilla-La Mancha
1243,57192237232,Szczotok A.M.,Universidad de Castilla-La Mancha
1244,57193421534,Sánchez Amaro R.,Universidad de Castilla-La Mancha
1245,57193000353,Benmassaoud Y.,Universidad de Castilla-La Mancha
1246,6602830369,Villaseñor M.J.,Universidad de Castilla-La Mancha
1247,35170917200,Miguel R.,Universidad de Castilla-La Mancha
1248,57194330904,Marín Rueda J.,Universidad de Castilla-La Mancha
1249,36671268300,Gonzalez-Rodriguez A.,Universidad de Castilla-La Mancha
1250,24436249100,Castillo F.,Universidad de Castilla-La Mancha
1251,57043829200,García J.,Universidad de Castilla-La Mancha
1252,57193627245,Antón R.,Universidad de Castilla-La Mancha
1253,55880476500,Gómez-Piqueras P.,Universidad de Castilla-La Mancha
1254,57190255248,Prieto-Ayuso A.,Universidad de Castilla-La Mancha
1255,57214272491,Fernández A.,Universidad de Castilla-La Mancha
1256,56568379900,López-Sanz S.,Universidad de Castilla-La Mancha
1257,57192307811,Vargas R.,Universidad de Castilla-La Mancha
1258,6506614168,Martín-Doimeadios R.,Universidad de Castilla-La Mancha
1259,57206973070,Torres J.,Universidad de Castilla-La Mancha
1260,57203500594,Hernández C.,Universidad de Castilla-La Mancha
1261,57190162119,Alonso-Gonzalez F.,Universidad de Castilla-La Mancha
1262,55881606200,Sepúlveda F.,Universidad de Castilla-La Mancha
1263,36144195600,López Berdonces M.,Universidad de Castilla-La Mancha
1264,57479284500,Piqueras J.Á.S.,Universidad de Castilla-La Mancha
1265,57221699606,Bustos J.G.F.,Universidad de Castilla-La Mancha
1266,57962473100,Mesas D.C.,Universidad de Castilla-La Mancha
1267,57045892300,Sobrino S.,Universidad de Castilla-La Mancha
1268,57195921860,Collado R.,Universidad de Castilla-La Mancha
1269,57195252109,Amunategui F.J.,Universidad de Castilla-La Mancha
1270,6601915223,Cazorla M.,Universidad de Castilla-La Mancha
1271,57220144915,Carrión M.P.,Universidad de Castilla-La Mancha
1272,57194622368,José Aguilar M.,Universidad de Castilla-La Mancha
1273,7006672097,Cuesta A.,Universidad de Castilla-La Mancha
1274,56225516400,Mota C.,Universidad de Castilla-La Mancha
1275,57218961165,López M.A.,Universidad de Castilla-La Mancha
1276,57194106205,Villanueva O.,Universidad de Castilla-La Mancha
1277,57193872859,Ezzitouni S.,Universidad de Castilla-La Mancha
1278,57193852228,Tortosa-Martínez M.,Universidad de Castilla-La Mancha
1279,34768829100,Olmeda M.,Universidad de Castilla-La Mancha
1280,56427809400,Hernández-Martínez A.,Universidad de Castilla-La Mancha
1281,57192257502,Mateo A.,Universidad de Castilla-La Mancha
1282,6602248149,López-Torres-Hidalgo J.,Universidad de Castilla-La Mancha
1283,57090737800,Martínez De Sarasa Buchaca M.,Universidad de Castilla-La Mancha
